"Order method code","Retailer code","Product number",Date,Quantity,"Unit price","Unit sale price","Product line","Product type",Product,"Product brand","Product color","Unit cost","Unit price","Retailer name",Type,Country,"Order method type"
2,1216,97110,2015-11-15,272,35,31.5,"Outdoor Protection","First Aid","Deluxe Family Relief Kit",Relief,White,16.68,35,"Connor Department Store","Department Store","United States",Telephone
2,1216,95110,2015-02-17,1235,6,5.76,"Outdoor Protection",Sunscreen,"Sun Shield",Sun,White,2.76,6,"Connor Department Store","Department Store","United States",Telephone
2,1216,95110,2015-04-16,1052,6,5.76,"Outdoor Protection",Sunscreen,"Sun Shield",Sun,White,2.76,6,"Connor Department Store","Department Store","United States",Telephone
2,1216,95110,2015-05-21,1250,6,5.76,"Outdoor Protection",Sunscreen,"Sun Shield",Sun,White,2.76,6,"Connor Department Store","Department Store","United States",Telephone
2,1216,95110,2015-08-19,1428,6,5.76,"Outdoor Protection",Sunscreen,"Sun Shield",Sun,White,2.76,6,"Connor Department Store","Department Store","United States",Telephone
2,1216,95110,2015-09-09,977,6,5.82,"Outdoor Protection",Sunscreen,"Sun Shield",Sun,White,2.76,6,"Connor Department Store","Department Store","United States",Telephone
2,1216,95110,2015-10-14,1069,6,5.76,"Outdoor Protection",Sunscreen,"Sun Shield",Sun,White,2.76,6,"Connor Department Store","Department Store","United States",Telephone
2,1216,93110,2015-02-17,1237,5,4.8,"Outdoor Protection",Sunscreen,"Sun Shelter 15",Sun,White,1.79,4.99,"Connor Department Store","Department Store","United States",Telephone
2,1216,93110,2015-04-16,1067,5,4.8,"Outdoor Protection",Sunscreen,"Sun Shelter 15",Sun,White,1.79,4.99,"Connor Department Store","Department Store","United States",Telephone
2,1216,93110,2015-05-21,1109,5,4.8,"Outdoor Protection",Sunscreen,"Sun Shelter 15",Sun,White,1.79,4.99,"Connor Department Store","Department Store","United States",Telephone
2,1216,93110,2015-08-19,1171,5,4.8,"Outdoor Protection",Sunscreen,"Sun Shelter 15",Sun,White,1.79,4.99,"Connor Department Store","Department Store","United States",Telephone
2,1216,93110,2015-11-15,1171,5,4.8,"Outdoor Protection",Sunscreen,"Sun Shelter 15",Sun,White,1.79,4.99,"Connor Department Store","Department Store","United States",Telephone
2,1216,89110,2015-01-13,1209,7,6.72,"Outdoor Protection","Insect Repellents","BugShield Lotion",BugShield,Clear,2.33,7,"Connor Department Store","Department Store","United States",Telephone
2,1216,89110,2015-02-17,1269,7,6.72,"Outdoor Protection","Insect Repellents","BugShield Lotion",BugShield,Clear,2.33,7,"Connor Department Store","Department Store","United States",Telephone
2,1216,89110,2015-03-19,1049,7,6.72,"Outdoor Protection","Insect Repellents","BugShield Lotion",BugShield,Clear,2.33,7,"Connor Department Store","Department Store","United States",Telephone
2,1216,89110,2015-04-16,981,7,6.79,"Outdoor Protection","Insect Repellents","BugShield Lotion",BugShield,Clear,2.33,7,"Connor Department Store","Department Store","United States",Telephone
2,1216,89110,2015-05-12,953,7,6.79,"Outdoor Protection","Insect Repellents","BugShield Lotion",BugShield,Clear,2.33,7,"Connor Department Store","Department Store","United States",Telephone
2,1216,89110,2015-06-10,1389,7,6.72,"Outdoor Protection","Insect Repellents","BugShield Lotion",BugShield,Clear,2.33,7,"Connor Department Store","Department Store","United States",Telephone
2,1216,89110,2015-08-19,1115,7,6.72,"Outdoor Protection","Insect Repellents","BugShield Lotion",BugShield,Clear,2.33,7,"Connor Department Store","Department Store","United States",Telephone
2,1216,89110,2015-10-14,997,7,6.79,"Outdoor Protection","Insect Repellents","BugShield Lotion",BugShield,Clear,2.33,7,"Connor Department Store","Department Store","United States",Telephone
2,1216,89110,2015-11-15,1007,7,6.72,"Outdoor Protection","Insect Repellents","BugShield Lotion",BugShield,Clear,2.33,7,"Connor Department Store","Department Store","United States",Telephone
2,1216,89110,2015-12-13,1249,7,6.72,"Outdoor Protection","Insect Repellents","BugShield Lotion",BugShield,Clear,2.33,7,"Connor Department Store","Department Store","United States",Telephone
2,1216,88110,2015-01-13,551,7,6.79,"Outdoor Protection","Insect Repellents","BugShield Lotion Lite",BugShield,Clear,1.88,7,"Connor Department Store","Department Store","United States",Telephone
2,1216,88110,2015-02-17,628,7,6.79,"Outdoor Protection","Insect Repellents","BugShield Lotion Lite",BugShield,Clear,1.88,7,"Connor Department Store","Department Store","United States",Telephone
2,1216,88110,2015-04-16,461,7,7,"Outdoor Protection","Insect Repellents","BugShield Lotion Lite",BugShield,Clear,1.88,7,"Connor Department Store","Department Store","United States",Telephone
2,1216,88110,2015-05-21,489,7,7,"Outdoor Protection","Insect Repellents","BugShield Lotion Lite",BugShield,Clear,1.88,7,"Connor Department Store","Department Store","United States",Telephone
2,1216,88110,2015-06-10,598,7,6.79,"Outdoor Protection","Insect Repellents","BugShield Lotion Lite",BugShield,Clear,1.88,7,"Connor Department Store","Department Store","United States",Telephone
2,1216,88110,2015-08-19,562,7,6.79,"Outdoor Protection","Insect Repellents","BugShield Lotion Lite",BugShield,Clear,1.88,7,"Connor Department Store","Department Store","United States",Telephone
2,1216,88110,2015-09-14,499,7,7,"Outdoor Protection","Insect Repellents","BugShield Lotion Lite",BugShield,Clear,1.88,7,"Connor Department Store","Department Store","United States",Telephone
2,1216,88110,2015-11-08,535,7,6.79,"Outdoor Protection","Insect Repellents","BugShield Lotion Lite",BugShield,Clear,1.88,7,"Connor Department Store","Department Store","United States",Telephone
2,1216,88110,2015-12-13,648,7,6.79,"Outdoor Protection","Insect Repellents","BugShield Lotion Lite",BugShield,Clear,1.88,7,"Connor Department Store","Department Store","United States",Telephone
2,1216,64110,2015-01-13,91,41.61,40.36,"Personal Accessories",Watches,"Mountain Man Digital","Mountain Man",Blue,20,41.61,"Connor Department Store","Department Store","United States",Telephone
2,1216,64110,2015-03-19,77,41.61,40.36,"Personal Accessories",Watches,"Mountain Man Digital","Mountain Man",Blue,20,41.61,"Connor Department Store","Department Store","United States",Telephone
2,1216,64110,2015-04-16,77,41.61,40.36,"Personal Accessories",Watches,"Mountain Man Digital","Mountain Man",Blue,20,41.61,"Connor Department Store","Department Store","United States",Telephone
2,1216,64110,2015-05-21,73,41.61,40.36,"Personal Accessories",Watches,"Mountain Man Digital","Mountain Man",Blue,20,41.61,"Connor Department Store","Department Store","United States",Telephone
2,1216,64110,2015-07-14,97,41.61,40.36,"Personal Accessories",Watches,"Mountain Man Digital","Mountain Man",Blue,20,41.61,"Connor Department Store","Department Store","United States",Telephone
2,1216,64110,2015-08-19,95,41.61,40.36,"Personal Accessories",Watches,"Mountain Man Digital","Mountain Man",Blue,20,41.61,"Connor Department Store","Department Store","United States",Telephone
2,1216,64110,2015-10-14,68,41.61,40.36,"Personal Accessories",Watches,"Mountain Man Digital","Mountain Man",Blue,20,41.61,"Connor Department Store","Department Store","United States",Telephone
2,1216,64110,2015-11-15,84,41.61,40.36,"Personal Accessories",Watches,"Mountain Man Digital","Mountain Man",Blue,20,41.61,"Connor Department Store","Department Store","United States",Telephone
2,1216,40110,2015-01-13,600,27.81,26.7,"Camping Equipment",Lanterns,"EverGlow Lamp",EverGlow,Black,14.76,27.81,"Connor Department Store","Department Store","United States",Telephone
2,1216,40110,2015-02-17,621,27.81,26.7,"Camping Equipment",Lanterns,"EverGlow Lamp",EverGlow,Black,14.76,27.81,"Connor Department Store","Department Store","United States",Telephone
2,1216,40110,2015-04-20,458,27.81,26.98,"Camping Equipment",Lanterns,"EverGlow Lamp",EverGlow,Black,14.76,27.81,"Connor Department Store","Department Store","United States",Telephone
2,1216,40110,2015-05-21,574,27.81,26.7,"Camping Equipment",Lanterns,"EverGlow Lamp",EverGlow,Black,14.76,27.81,"Connor Department Store","Department Store","United States",Telephone
2,1216,40110,2015-06-10,907,27.81,22.25,"Camping Equipment",Lanterns,"EverGlow Lamp",EverGlow,Black,14.76,27.81,"Connor Department Store","Department Store","United States",Telephone
2,1216,40110,2015-08-19,918,27.81,22.25,"Camping Equipment",Lanterns,"EverGlow Lamp",EverGlow,Black,14.76,27.81,"Connor Department Store","Department Store","United States",Telephone
2,1216,40110,2015-09-09,527,27.81,26.7,"Camping Equipment",Lanterns,"EverGlow Lamp",EverGlow,Black,14.76,27.81,"Connor Department Store","Department Store","United States",Telephone
2,1216,40110,2015-11-15,526,27.81,26.7,"Camping Equipment",Lanterns,"EverGlow Lamp",EverGlow,Black,14.76,27.81,"Connor Department Store","Department Store","United States",Telephone
2,1216,40110,2015-12-13,769,27.81,26.7,"Camping Equipment",Lanterns,"EverGlow Lamp",EverGlow,Black,14.76,27.81,"Connor Department Store","Department Store","United States",Telephone
2,1216,37110,2015-04-16,29,52.15,52.15,"Camping Equipment",Lanterns,"EverGlow Double",EverGlow,Black,28.75,52.15,"Connor Department Store","Department Store","United States",Telephone
2,1216,37110,2015-06-10,38,52.15,52.15,"Camping Equipment",Lanterns,"EverGlow Double",EverGlow,Black,28.75,52.15,"Connor Department Store","Department Store","United States",Telephone
2,1216,37110,2015-08-19,35,52.15,52.15,"Camping Equipment",Lanterns,"EverGlow Double",EverGlow,Black,28.75,52.15,"Connor Department Store","Department Store","United States",Telephone
2,1216,37110,2015-09-09,32,52.15,52.15,"Camping Equipment",Lanterns,"EverGlow Double",EverGlow,Black,28.75,52.15,"Connor Department Store","Department Store","United States",Telephone
2,1216,37110,2015-10-14,32,52.15,52.15,"Camping Equipment",Lanterns,"EverGlow Double",EverGlow,Black,28.75,52.15,"Connor Department Store","Department Store","United States",Telephone
2,1216,37110,2015-11-15,36,52.15,52.15,"Camping Equipment",Lanterns,"EverGlow Double",EverGlow,Black,28.75,52.15,"Connor Department Store","Department Store","United States",Telephone
2,1216,35110,2015-01-13,179,26.54,25.74,"Camping Equipment",Lanterns,"Firefly Multi-light",Firefly,Orange,17.78,26.54,"Connor Department Store","Department Store","United States",Telephone
2,1216,35110,2015-02-17,197,26.54,25.74,"Camping Equipment",Lanterns,"Firefly Multi-light",Firefly,Orange,17.78,26.54,"Connor Department Store","Department Store","United States",Telephone
2,1216,35110,2015-04-16,191,26.54,23.89,"Camping Equipment",Lanterns,"Firefly Multi-light",Firefly,Orange,17.78,26.54,"Connor Department Store","Department Store","United States",Telephone
2,1216,35110,2015-05-12,182,26.54,25.74,"Camping Equipment",Lanterns,"Firefly Multi-light",Firefly,Orange,17.78,26.54,"Connor Department Store","Department Store","United States",Telephone
2,1216,35110,2015-08-19,184,26.54,25.74,"Camping Equipment",Lanterns,"Firefly Multi-light",Firefly,Orange,17.78,26.54,"Connor Department Store","Department Store","United States",Telephone
2,1216,35110,2015-09-09,159,26.54,25.74,"Camping Equipment",Lanterns,"Firefly Multi-light",Firefly,Orange,17.78,26.54,"Connor Department Store","Department Store","United States",Telephone
2,1216,35110,2015-10-14,168,26.54,25.74,"Camping Equipment",Lanterns,"Firefly Multi-light",Firefly,Orange,17.78,26.54,"Connor Department Store","Department Store","United States",Telephone
2,1216,35110,2015-11-08,193,26.54,25.74,"Camping Equipment",Lanterns,"Firefly Multi-light",Firefly,Orange,17.78,26.54,"Connor Department Store","Department Store","United States",Telephone
2,1216,35110,2015-12-07,221,26.54,25.74,"Camping Equipment",Lanterns,"Firefly Multi-light",Firefly,Orange,17.78,26.54,"Connor Department Store","Department Store","United States",Telephone
2,1216,32110,2015-01-13,377,27.37,26.55,"Camping Equipment",Lanterns,"Firefly 2",Firefly,Silver,16.38,27.37,"Connor Department Store","Department Store","United States",Telephone
2,1216,32110,2015-02-17,392,27.37,26.55,"Camping Equipment",Lanterns,"Firefly 2",Firefly,Silver,16.38,27.37,"Connor Department Store","Department Store","United States",Telephone
2,1216,32110,2015-04-16,546,27.37,16.42,"Camping Equipment",Lanterns,"Firefly 2",Firefly,Silver,16.38,27.37,"Connor Department Store","Department Store","United States",Telephone
2,1216,32110,2015-06-10,382,27.37,26.55,"Camping Equipment",Lanterns,"Firefly 2",Firefly,Silver,16.38,27.37,"Connor Department Store","Department Store","United States",Telephone
2,1216,32110,2015-08-10,353,27.37,26.55,"Camping Equipment",Lanterns,"Firefly 2",Firefly,Silver,16.38,27.37,"Connor Department Store","Department Store","United States",Telephone
2,1216,32110,2015-09-09,339,27.37,26.55,"Camping Equipment",Lanterns,"Firefly 2",Firefly,Silver,16.38,27.37,"Connor Department Store","Department Store","United States",Telephone
2,1216,32110,2015-10-14,321,27.37,26.55,"Camping Equipment",Lanterns,"Firefly 2",Firefly,Silver,16.38,27.37,"Connor Department Store","Department Store","United States",Telephone
2,1216,32110,2015-11-15,323,27.37,26.55,"Camping Equipment",Lanterns,"Firefly 2",Firefly,Silver,16.38,27.37,"Connor Department Store","Department Store","United States",Telephone
2,1216,32110,2015-12-13,448,27.37,26.55,"Camping Equipment",Lanterns,"Firefly 2",Firefly,Silver,16.38,27.37,"Connor Department Store","Department Store","United States",Telephone
2,1216,31110,2015-01-13,486,16.29,15.8,"Camping Equipment",Lanterns,"Firefly Mapreader",Firefly,Yellow,7.5,16.29,"Connor Department Store","Department Store","United States",Telephone
2,1216,31110,2015-02-17,566,16.29,15.64,"Camping Equipment",Lanterns,"Firefly Mapreader",Firefly,Yellow,7.5,16.29,"Connor Department Store","Department Store","United States",Telephone
2,1216,31110,2015-04-16,443,16.29,15.8,"Camping Equipment",Lanterns,"Firefly Mapreader",Firefly,Yellow,7.5,16.29,"Connor Department Store","Department Store","United States",Telephone
2,1216,31110,2015-05-21,433,16.29,15.8,"Camping Equipment",Lanterns,"Firefly Mapreader",Firefly,Yellow,7.5,16.29,"Connor Department Store","Department Store","United States",Telephone
2,1216,31110,2015-07-14,98,16.29,0,"Camping Equipment",Lanterns,"Firefly Mapreader",Firefly,Yellow,7.5,16.29,"Connor Department Store","Department Store","United States",Telephone
2,1216,31110,2015-08-19,490,16.29,15.8,"Camping Equipment",Lanterns,"Firefly Mapreader",Firefly,Yellow,7.5,16.29,"Connor Department Store","Department Store","United States",Telephone
2,1216,31110,2015-09-09,466,16.29,15.8,"Camping Equipment",Lanterns,"Firefly Mapreader",Firefly,Yellow,7.5,16.29,"Connor Department Store","Department Store","United States",Telephone
2,1216,31110,2015-11-15,496,16.29,15.8,"Camping Equipment",Lanterns,"Firefly Mapreader",Firefly,Yellow,7.5,16.29,"Connor Department Store","Department Store","United States",Telephone
2,1216,31110,2015-12-13,582,16.29,15.64,"Camping Equipment",Lanterns,"Firefly Mapreader",Firefly,Yellow,7.5,16.29,"Connor Department Store","Department Store","United States",Telephone
2,1216,29110,2015-01-13,301,73.5,68.36,"Camping Equipment",Packs,"Canyon Mule Carryall","Canyon Mule",Blue,41.18,73.5,"Connor Department Store","Department Store","United States",Telephone
2,1216,29110,2015-02-17,184,73.5,68.36,"Camping Equipment",Packs,"Canyon Mule Carryall","Canyon Mule",Blue,41.18,73.5,"Connor Department Store","Department Store","United States",Telephone
2,1216,29110,2015-04-16,267,73.5,68.36,"Camping Equipment",Packs,"Canyon Mule Carryall","Canyon Mule",Blue,41.18,73.5,"Connor Department Store","Department Store","United States",Telephone
2,1216,29110,2015-05-21,246,73.5,68.36,"Camping Equipment",Packs,"Canyon Mule Carryall","Canyon Mule",Blue,41.18,73.5,"Connor Department Store","Department Store","United States",Telephone
2,1216,29110,2015-06-10,374,73.5,68.36,"Camping Equipment",Packs,"Canyon Mule Carryall","Canyon Mule",Blue,41.18,73.5,"Connor Department Store","Department Store","United States",Telephone
2,1216,29110,2015-08-19,262,73.5,68.36,"Camping Equipment",Packs,"Canyon Mule Carryall","Canyon Mule",Blue,41.18,73.5,"Connor Department Store","Department Store","United States",Telephone
2,1216,29110,2015-09-09,154,73.5,68.36,"Camping Equipment",Packs,"Canyon Mule Carryall","Canyon Mule",Blue,41.18,73.5,"Connor Department Store","Department Store","United States",Telephone
2,1216,29110,2015-11-15,267,73.5,68.36,"Camping Equipment",Packs,"Canyon Mule Carryall","Canyon Mule",Blue,41.18,73.5,"Connor Department Store","Department Store","United States",Telephone
2,1216,29110,2015-12-13,421,73.5,68.36,"Camping Equipment",Packs,"Canyon Mule Carryall","Canyon Mule",Blue,41.18,73.5,"Connor Department Store","Department Store","United States",Telephone
2,1216,26110,2015-01-13,167,370.86,344.9,"Camping Equipment",Packs,"Canyon Mule Journey Backpack","Canyon Mule",Black,213.33,370.86,"Connor Department Store","Department Store","United States",Telephone
2,1216,26110,2015-04-16,122,370.86,344.9,"Camping Equipment",Packs,"Canyon Mule Journey Backpack","Canyon Mule",Black,213.33,370.86,"Connor Department Store","Department Store","United States",Telephone
2,1216,26110,2015-06-15,165,370.86,344.9,"Camping Equipment",Packs,"Canyon Mule Journey Backpack","Canyon Mule",Black,213.33,370.86,"Connor Department Store","Department Store","United States",Telephone
2,1216,26110,2015-09-09,144,370.86,344.9,"Camping Equipment",Packs,"Canyon Mule Journey Backpack","Canyon Mule",Black,213.33,370.86,"Connor Department Store","Department Store","United States",Telephone
2,1216,26110,2015-11-15,138,370.86,344.9,"Camping Equipment",Packs,"Canyon Mule Journey Backpack","Canyon Mule",Black,213.33,370.86,"Connor Department Store","Department Store","United States",Telephone
2,1216,26110,2015-12-13,176,370.86,344.9,"Camping Equipment",Packs,"Canyon Mule Journey Backpack","Canyon Mule",Black,213.33,370.86,"Connor Department Store","Department Store","United States",Telephone
2,1216,25110,2015-01-13,170,285.89,265.88,"Camping Equipment",Packs,"Canyon Mule Weekender Backpack","Canyon Mule",Blue,165.91,285.89,"Connor Department Store","Department Store","United States",Telephone
2,1216,25110,2015-02-17,187,285.89,265.88,"Camping Equipment",Packs,"Canyon Mule Weekender Backpack","Canyon Mule",Blue,165.91,285.89,"Connor Department Store","Department Store","United States",Telephone
2,1216,25110,2015-05-21,171,285.89,265.88,"Camping Equipment",Packs,"Canyon Mule Weekender Backpack","Canyon Mule",Blue,165.91,285.89,"Connor Department Store","Department Store","United States",Telephone
2,1216,25110,2015-06-10,192,285.89,265.88,"Camping Equipment",Packs,"Canyon Mule Weekender Backpack","Canyon Mule",Blue,165.91,285.89,"Connor Department Store","Department Store","United States",Telephone
2,1216,25110,2015-08-19,177,285.89,265.88,"Camping Equipment",Packs,"Canyon Mule Weekender Backpack","Canyon Mule",Blue,165.91,285.89,"Connor Department Store","Department Store","United States",Telephone
2,1216,25110,2015-11-15,174,285.89,265.88,"Camping Equipment",Packs,"Canyon Mule Weekender Backpack","Canyon Mule",Blue,165.91,285.89,"Connor Department Store","Department Store","United States",Telephone
2,1216,22110,2015-01-13,233,17.65,17.12,"Camping Equipment","Sleeping Bags","Hibernator Pillow",Hibernator,Purple,8.37,17.65,"Connor Department Store","Department Store","United States",Telephone
2,1216,22110,2015-02-17,247,17.65,17.12,"Camping Equipment","Sleeping Bags","Hibernator Pillow",Hibernator,Purple,8.37,17.65,"Connor Department Store","Department Store","United States",Telephone
2,1216,22110,2015-04-16,184,17.65,17.12,"Camping Equipment","Sleeping Bags","Hibernator Pillow",Hibernator,Purple,8.37,17.65,"Connor Department Store","Department Store","United States",Telephone
2,1216,22110,2015-05-21,207,17.65,17.12,"Camping Equipment","Sleeping Bags","Hibernator Pillow",Hibernator,Purple,8.37,17.65,"Connor Department Store","Department Store","United States",Telephone
2,1216,22110,2015-08-19,220,17.65,17.12,"Camping Equipment","Sleeping Bags","Hibernator Pillow",Hibernator,Purple,8.37,17.65,"Connor Department Store","Department Store","United States",Telephone
2,1216,22110,2015-09-09,347,17.65,12.36,"Camping Equipment","Sleeping Bags","Hibernator Pillow",Hibernator,Purple,8.37,17.65,"Connor Department Store","Department Store","United States",Telephone
2,1216,22110,2015-11-15,201,17.65,17.12,"Camping Equipment","Sleeping Bags","Hibernator Pillow",Hibernator,Purple,8.37,17.65,"Connor Department Store","Department Store","United States",Telephone
2,1216,22110,2015-12-13,270,17.65,17.12,"Camping Equipment","Sleeping Bags","Hibernator Pillow",Hibernator,Purple,8.37,17.65,"Connor Department Store","Department Store","United States",Telephone
2,1216,21110,2015-01-13,251,40.65,39.02,"Camping Equipment","Sleeping Bags","Hibernator Pad",Hibernator,Grey,18.83,41.31,"Connor Department Store","Department Store","United States",Telephone
2,1216,21110,2015-02-17,239,40.65,39.02,"Camping Equipment","Sleeping Bags","Hibernator Pad",Hibernator,Grey,18.83,41.31,"Connor Department Store","Department Store","United States",Telephone
2,1216,21110,2015-04-16,183,40.65,39.02,"Camping Equipment","Sleeping Bags","Hibernator Pad",Hibernator,Grey,18.83,41.31,"Connor Department Store","Department Store","United States",Telephone
2,1216,21110,2015-05-21,206,40.65,39.02,"Camping Equipment","Sleeping Bags","Hibernator Pad",Hibernator,Grey,18.83,41.31,"Connor Department Store","Department Store","United States",Telephone
2,1216,21110,2015-06-10,276,40.65,39.02,"Camping Equipment","Sleeping Bags","Hibernator Pad",Hibernator,Grey,18.83,41.31,"Connor Department Store","Department Store","United States",Telephone
2,1216,21110,2015-08-19,395,40.65,28.46,"Camping Equipment","Sleeping Bags","Hibernator Pad",Hibernator,Grey,18.83,41.31,"Connor Department Store","Department Store","United States",Telephone
2,1216,21110,2015-09-09,516,40.65,28.46,"Camping Equipment","Sleeping Bags","Hibernator Pad",Hibernator,Grey,18.83,41.31,"Connor Department Store","Department Store","United States",Telephone
2,1216,21110,2015-11-15,244,40.65,39.02,"Camping Equipment","Sleeping Bags","Hibernator Pad",Hibernator,Grey,18.83,41.31,"Connor Department Store","Department Store","United States",Telephone
2,1216,21110,2015-12-13,304,40.65,39.02,"Camping Equipment","Sleeping Bags","Hibernator Pad",Hibernator,Grey,18.83,41.31,"Connor Department Store","Department Store","United States",Telephone
2,1216,15110,2015-01-13,28,831.88,773.65,"Camping Equipment",Tents,"Star Gazer 6",Star,Blue,490,831.88,"Connor Department Store","Department Store","United States",Telephone
2,1216,15110,2015-02-17,30,831.88,773.65,"Camping Equipment",Tents,"Star Gazer 6",Star,Blue,490,831.88,"Connor Department Store","Department Store","United States",Telephone
2,1216,15110,2015-04-16,23,831.88,781.97,"Camping Equipment",Tents,"Star Gazer 6",Star,Blue,490,831.88,"Connor Department Store","Department Store","United States",Telephone
2,1216,15110,2015-05-21,23,831.88,781.97,"Camping Equipment",Tents,"Star Gazer 6",Star,Blue,490,831.88,"Connor Department Store","Department Store","United States",Telephone
2,1216,15110,2015-06-10,30,831.88,773.65,"Camping Equipment",Tents,"Star Gazer 6",Star,Blue,490,831.88,"Connor Department Store","Department Store","United States",Telephone
2,1216,15110,2015-09-09,25,831.88,781.97,"Camping Equipment",Tents,"Star Gazer 6",Star,Blue,490,831.88,"Connor Department Store","Department Store","United States",Telephone
2,1216,15110,2015-10-14,21,831.88,781.97,"Camping Equipment",Tents,"Star Gazer 6",Star,Blue,490,831.88,"Connor Department Store","Department Store","United States",Telephone
2,1216,15110,2015-11-15,25,831.88,781.97,"Camping Equipment",Tents,"Star Gazer 6",Star,Blue,490,831.88,"Connor Department Store","Department Store","United States",Telephone
2,1216,15110,2015-12-13,31,831.88,773.65,"Camping Equipment",Tents,"Star Gazer 6",Star,Blue,490,831.88,"Connor Department Store","Department Store","United States",Telephone
2,1216,9110,2015-01-13,1154,13.22,12.56,"Camping Equipment","Cooking Gear","TrailChef Kettle",TrailChef,Ash,5.07,13.22,"Connor Department Store","Department Store","United States",Telephone
2,1216,9110,2015-02-17,1327,13.22,12.56,"Camping Equipment","Cooking Gear","TrailChef Kettle",TrailChef,Ash,5.07,13.22,"Connor Department Store","Department Store","United States",Telephone
2,1216,9110,2015-04-20,975,13.22,12.69,"Camping Equipment","Cooking Gear","TrailChef Kettle",TrailChef,Ash,5.07,13.22,"Connor Department Store","Department Store","United States",Telephone
2,1216,9110,2015-05-21,974,13.22,12.69,"Camping Equipment","Cooking Gear","TrailChef Kettle",TrailChef,Ash,5.07,13.22,"Connor Department Store","Department Store","United States",Telephone
2,1216,9110,2015-08-19,2444,13.22,7.93,"Camping Equipment","Cooking Gear","TrailChef Kettle",TrailChef,Ash,5.07,13.22,"Connor Department Store","Department Store","United States",Telephone
2,1216,9110,2015-09-09,1012,13.22,12.56,"Camping Equipment","Cooking Gear","TrailChef Kettle",TrailChef,Ash,5.07,13.22,"Connor Department Store","Department Store","United States",Telephone
2,1216,9110,2015-10-14,1009,13.22,12.56,"Camping Equipment","Cooking Gear","TrailChef Kettle",TrailChef,Ash,5.07,13.22,"Connor Department Store","Department Store","United States",Telephone
2,1216,9110,2015-11-08,1054,13.22,12.56,"Camping Equipment","Cooking Gear","TrailChef Kettle",TrailChef,Ash,5.07,13.22,"Connor Department Store","Department Store","United States",Telephone
2,1216,9110,2015-12-13,1250,13.22,12.56,"Camping Equipment","Cooking Gear","TrailChef Kettle",TrailChef,Ash,5.07,13.22,"Connor Department Store","Department Store","United States",Telephone
2,1216,3110,2015-01-13,698,23.8,21.42,"Camping Equipment","Cooking Gear","TrailChef Kitchen Kit",TrailChef,Unspecified,15.78,23.8,"Connor Department Store","Department Store","United States",Telephone
2,1216,3110,2015-02-17,1003,23.8,21.42,"Camping Equipment","Cooking Gear","TrailChef Kitchen Kit",TrailChef,Unspecified,15.78,23.8,"Connor Department Store","Department Store","United States",Telephone
2,1216,3110,2015-04-16,437,23.8,23.09,"Camping Equipment","Cooking Gear","TrailChef Kitchen Kit",TrailChef,Unspecified,15.78,23.8,"Connor Department Store","Department Store","United States",Telephone
2,1216,3110,2015-05-21,482,23.8,23.09,"Camping Equipment","Cooking Gear","TrailChef Kitchen Kit",TrailChef,Unspecified,15.78,23.8,"Connor Department Store","Department Store","United States",Telephone
2,1216,3110,2015-06-10,540,23.8,22.85,"Camping Equipment","Cooking Gear","TrailChef Kitchen Kit",TrailChef,Unspecified,15.78,23.8,"Connor Department Store","Department Store","United States",Telephone
2,1216,3110,2015-07-14,552,23.8,22.85,"Camping Equipment","Cooking Gear","TrailChef Kitchen Kit",TrailChef,Unspecified,15.78,23.8,"Connor Department Store","Department Store","United States",Telephone
2,1216,3110,2015-08-10,531,23.8,22.85,"Camping Equipment","Cooking Gear","TrailChef Kitchen Kit",TrailChef,Unspecified,15.78,23.8,"Connor Department Store","Department Store","United States",Telephone
2,1216,3110,2015-09-09,423,23.8,23.09,"Camping Equipment","Cooking Gear","TrailChef Kitchen Kit",TrailChef,Unspecified,15.78,23.8,"Connor Department Store","Department Store","United States",Telephone
2,1216,3110,2015-11-15,508,23.8,22.85,"Camping Equipment","Cooking Gear","TrailChef Kitchen Kit",TrailChef,Unspecified,15.78,23.8,"Connor Department Store","Department Store","United States",Telephone
2,1216,3110,2015-12-13,587,23.8,22.85,"Camping Equipment","Cooking Gear","TrailChef Kitchen Kit",TrailChef,Unspecified,15.78,23.8,"Connor Department Store","Department Store","United States",Telephone
2,1218,114110,2015-01-12,95,219.3,203.95,"Golf Equipment","Golf Accessories","Course Pro Golf Bag","Course Pro",Grey,79.7,219.3,Hartman's,"Department Store","United States",Telephone
2,1218,114110,2015-01-13,91,219.3,203.95,"Golf Equipment","Golf Accessories","Course Pro Golf Bag","Course Pro",Grey,79.7,219.3,Hartman's,"Department Store","United States",Telephone
2,1218,114110,2015-03-19,74,219.3,203.95,"Golf Equipment","Golf Accessories","Course Pro Golf Bag","Course Pro",Grey,79.7,219.3,Hartman's,"Department Store","United States",Telephone
2,1218,114110,2015-03-08,49,219.3,175.44,"Golf Equipment","Golf Accessories","Course Pro Golf Bag","Course Pro",Grey,79.7,219.3,Hartman's,"Department Store","United States",Telephone
2,1218,114110,2015-03-19,31,219.3,175.44,"Golf Equipment","Golf Accessories","Course Pro Golf Bag","Course Pro",Grey,79.7,219.3,Hartman's,"Department Store","United States",Telephone
2,1218,114110,2015-04-15,176,219.3,189.7,"Golf Equipment","Golf Accessories","Course Pro Golf Bag","Course Pro",Grey,79.7,219.3,Hartman's,"Department Store","United States",Telephone
